"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248" "V249" "V250" "V251" "V252" "V253" "V254" "V255" "V256"
"11" -1 -1 -1 -1 -1 -1 -0.228 0.951 -0.168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.319 1 0.972 -0.764 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.824 0.969 1 -0.478 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.967 0.798 1 0.057 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.932 0.894 1 0.371 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.881 0.752 1 -0.205 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.985 0.764 1 0.331 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.643 0.998 1 -0.022 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.726 0.99 1 0.291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.16 1 1 0.16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.415 1 1 0.251 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.324 1 1 0.12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.455 1 1 0.426 -0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.98 0.788 1 1 0.728 -0.98 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.05 1 1 0.393 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.96 -0.021 0.716 -0.625 -1 -1 -1 -1 -1 -1
"12" -1 -1 -1 -1 -1 -1 -0.979 0.601 0.516 -0.728 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.582 0.993 1 0.316 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.259 1 1 -0.088 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.352 1 0.981 -0.747 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.206 1 0.945 -0.858 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.226 1 0.964 -0.857 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.135 1 0.932 -0.916 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.118 1 0.988 -0.694 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.119 1 0.972 -0.825 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.377 1 0.97 -0.711 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.094 1 1 -0.271 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.071 1 1 -0.215 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.373 1 1 -0.149 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.169 1 1 -0.442 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.227 1 1 -0.202 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.991 -0.085 0.972 -0.091 -1 -1 -1 -1 -1 -1
"13" -1 -1 -1 -1 -1 -1 0.541 0.855 -0.398 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.59 0.982 0.784 -0.981 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.824 0.967 1 -0.554 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.598 0.995 0.995 -0.656 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.214 1 0.928 -0.879 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.058 1 0.828 -0.96 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.848 0.636 1 0.734 -0.985 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.748 0.986 1 0.15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.323 1 1 -0.03 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.079 1 0.999 -0.209 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.198 1 1 -0.379 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.182 1 1 -0.19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.276 1 1 0.997 0.124 -0.933 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.186 1 1 1 1 0.173 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.415 0.994 1 1 0.707 -0.564 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.248 0.817 0.912 -0.548 -1 -1 -1 -1 -1 -1
"14" -1 -1 -1 -1 -1 -1 -0.925 0.82 0.472 -0.555 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.834 0.751 1 0.914 -0.614 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.192 1 1 0.925 -0.385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.762 0.811 1 1 0.89 -0.894 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.831 0.926 1 1 0.935 -0.802 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.868 0.88 1 1 0.619 -0.873 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.474 0.925 1 0.906 -0.174 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.319 1 1 0.701 -0.983 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.454 1 1 0.81 -0.956 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.59 1 1 0.879 -0.89 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.841 0.697 1 0.918 -0.819 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.303 1 0.662 -0.897 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.419 0.985 0.993 -0.675 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.987 0.424 0.999 -0.284 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.067 1 0.504 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.872 0.152 0.972 -0.518 -1 -1 -1 -1 -1
"15" -1 -1 -1 -1 -1 -1 -0.707 1 -0.273 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.639 1 0.954 -0.662 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.761 0.951 1 -0.291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.93 1 -0.359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.992 1 -0.432 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.766 1 1 -0.5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.284 1 1 -0.573 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.216 1 1 -0.641 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.225 1 1 -0.714 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.647 1 0.789 -0.897 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.084 1 0.64 -0.985 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.506 1 1 -0.923 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.432 1 0.992 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.365 1 0.962 -0.863 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.863 1 1 -0.158 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.976 -0.11 0.918 -0.649 -1 -1 -1 -1 -1 -1
"16" -1 -1 -1 -1 -1 -1 -1 0.425 0.409 -0.772 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.697 0.957 1 0.334 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.094 1 1 0.531 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.996 0.525 1 1 1 -0.372 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.944 0.675 1 1 0.995 -0.469 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.729 0.962 1 1 1 -0.442 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.575 0.943 1 1 0.759 -0.87 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.588 0.991 1 1 0.785 -0.93 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.228 1 1 1 0.879 -0.86 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.193 1 1 1 0.642 -0.992 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.058 1 1 1 0.608 -0.959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.222 1 1 1 -0.053 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.485 0.998 1 1 0.111 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.35 1 1 0.786 -0.91 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.746 0.899 1 1 0.005 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.859 0.317 0.683 -0.579 -1 -1 -1 -1 -1
"17" -1 -1 -1 -1 -1 -1 -0.247 0.781 -0.44 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.434 1 0.58 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.599 1 0.879 -0.957 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.805 0.975 1 -0.408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.854 0.97 1 -0.046 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.545 1 1 -0.122 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.687 1 1 -0.265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.518 0.995 1 -0.385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.512 1 1 -0.506 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.216 1 0.995 -0.578 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.249 1 1 -0.637 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.085 1 0.995 -0.752 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.294 1 0.972 -0.849 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.041 1 0.892 -0.934 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.468 0.998 0.73 -0.98 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.112 0.758 -0.727 -1 -1 -1 -1 -1 -1
"18" -1 -1 -1 -1 -1 -1 -0.135 0.494 -0.396 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.615 0.998 0.99 0.071 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.02 1 1 0.241 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.039 1 1 -0.063 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.37 1 1 0.268 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.369 1 1 0.327 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.367 1 1 0.204 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.123 1 1 0.384 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.12 1 1 0.382 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.545 1 1 -0.285 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.576 1 1 -0.558 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.969 0.79 1 1 -0.56 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.49 1 0.922 -0.816 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.113 1 0.962 -0.616 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.412 0.998 1 0.615 -0.97 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.018 0.996 0.339 -0.999 -1 -1 -1 -1 -1
"19" -1 -1 -1 -1 -1 -1 -1 0.258 -0.25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.638 0.576 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.523 0.848 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.489 1 -0.873 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.535 0.911 -0.991 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.581 0.853 -0.978 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.546 0.668 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.753 0.461 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.96 0.92 0.174 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.897 0.983 0.048 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.931 0.982 0.083 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.855 0.117 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.58 0.232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.305 0.427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.292 0.703 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.86 0.704 -0.996 -1 -1 -1 -1 -1 -1
"20" -1 -1 -1 -1 -1 -1 -0.261 0.76 -0.339 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.047 1 0.655 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.359 1 0.911 -0.877 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.882 0.947 1 -0.478 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.965 0.871 1 -0.165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.775 0.983 1 -0.072 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.57 0.97 1 -0.243 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.254 1 1 -0.413 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.259 1 1 -0.408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.045 1 0.992 -0.745 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.16 1 0.978 -0.727 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.341 1 0.949 -0.868 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.324 1 0.728 -0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.417 1 0.389 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.887 0.894 0.57 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.31 0.741 -0.995 -1 -1 -1 -1 -1 -1
"21" -1 -1 -1 -1 -1 -1 -0.058 0.538 -0.754 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.544 0.983 0.121 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.655 0.999 0.739 -0.985 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.887 0.968 1 -0.529 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.94 0.896 1 -0.404 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.992 0.746 1 -0.081 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.644 1 -0.213 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.998 0.653 1 -0.163 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.981 0.82 1 -0.416 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.668 1 -0.412 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.958 0.879 1 -0.249 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.896 0.95 1 -0.259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.701 0.986 0.962 -0.816 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.084 1 0.91 -0.926 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.043 1 0.375 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.837 0.699 0.228 -1 -1 -1 -1 -1 -1 -1
"22" -1 -1 -1 -1 -1 -1 -0.909 0.898 -0.339 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.938 0.904 0.196 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.851 0.962 0.928 -0.736 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.615 1 1 -0.333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.331 1 1 -0.459 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.569 1 1 -0.378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.649 0.999 1 -0.298 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.57 0.997 1 -0.217 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.328 1 1 -0.304 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.429 1 1 -0.617 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.627 1 0.994 -0.561 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.648 0.999 0.922 -0.94 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.414 1 0.908 -0.894 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.495 1 0.732 -0.992 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.709 0.976 0.846 -0.956 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.084 0.871 -0.895 -1 -1 -1 -1 -1 -1
"23" -1 -1 -1 -1 -1 -1 -1 0.338 0.058 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.845 0.953 0.922 -0.882 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.694 1 0.999 -0.739 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.534 1 0.996 -0.744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.716 1 1 -0.699 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.556 1 1 -0.478 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.719 1 1 -0.62 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.597 1 0.954 -0.848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.722 1 0.908 -0.924 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.783 0.992 0.999 -0.795 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.724 0.999 0.978 -0.839 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.603 1 0.711 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.5 1 0.591 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.936 0.911 0.735 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.755 0.872 -0.974 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.327 0.833 -0.957 -1 -1 -1 -1 -1 -1
"24" -1 -1 -1 -1 -1 -1 -0.509 0.883 -0.445 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.637 0.996 0.736 -0.966 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.397 1 -0.534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.45 1 -0.188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.586 1 -0.141 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.74 1 -0.361 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.712 0.954 1 -0.464 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.438 1 1 -0.651 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.368 1 0.96 -0.814 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.148 1 0.791 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.195 1 0.706 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.508 1 0.753 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.604 1 0.967 -0.901 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.84 0.99 1 -0.455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.992 0.812 1 -0.325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.125 0.842 -0.788 -1 -1 -1 -1 -1 -1
"25" -1 -1 -1 -1 -1 -1 0.18 0.278 -0.892 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.21 0.998 0.634 -0.908 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.449 0.999 0.997 0.177 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.385 0.997 1 0.195 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.561 0.999 0.999 0.047 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.365 0.998 0.999 0.853 -0.949 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.298 0.996 0.999 0.93 -0.805 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.105 0.997 1 0.902 -0.93 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.129 1 0.999 0.643 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.024 0.999 0.999 0.91 -0.935 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.023 0.999 0.999 0.705 -0.97 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.131 0.999 0.998 0.685 -0.97 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.447 0.999 0.999 0.561 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.819 0.913 0.999 0.998 0.411 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.939 0.811 0.999 0.999 -0.027 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.709 0.538 0.997 -0.485 -1 -1 -1 -1 -1 -1
